transaction_id,timestamp,source_account,destination_account,amount,transaction_type,location_id,latitude,longitude,case_id,fraud_type,operation_state,device_fingerprint
TXN-008447,2026-08-22T17:39:38Z,VICTIM-9309,COLL-9312,274095.52,transfer,zone_a,28.589,77.2052,TRAIN-0741,fake_payment_gateway,collection,fp_743ce9fa03
TXN-008448,2026-08-22T17:42:52Z,VICTIM-9310,COLL-9312,113304.69,transfer,zone_c,19.031,72.873,TRAIN-0741,fake_payment_gateway,collection,fp_2a370cec11
TXN-008449,2026-08-22T17:46:38Z,VICTIM-9311,COLL-9312,99906.34,transfer,zone_a,28.5959,77.2257,TRAIN-0741,fake_payment_gateway,collection,fp_84125363d5
TXN-008450,2026-08-22T17:53:40Z,COLL-9312,MULE1-9313,598269.86,transfer,zone_c,19.0881,72.856,TRAIN-0741,fake_payment_gateway,distribution,fp_a9f18f907e
TXN-008451,2026-08-22T18:00:42Z,COLL-9312,MULE1-9314,494643.52,transfer,zone_a,28.5809,77.239,TRAIN-0741,fake_payment_gateway,distribution,fp_f445081e95
TXN-008452,2026-08-22T10:40:02Z,VICTIM-9315,COLL-9320,50355.89,transfer,zone_c,19.0324,72.9013,TRAIN-0742,fake_payment_gateway,collection,fp_f86c38da7c
TXN-008453,2026-08-22T10:42:37Z,VICTIM-9316,COLL-9320,180385.46,transfer,zone_a,28.5896,77.2264,TRAIN-0742,fake_payment_gateway,collection,fp_77c3c9f531
TXN-008454,2026-08-22T10:46:25Z,VICTIM-9317,COLL-9320,248648.39,transfer,zone_c,19.0877,72.8332,TRAIN-0742,fake_payment_gateway,collection,fp_cb57ea7ad0
TXN-008455,2026-08-22T10:49:22Z,VICTIM-9318,COLL-9320,35531.83,transfer,zone_a,28.5961,77.1831,TRAIN-0742,fake_payment_gateway,collection,fp_7416cce1d3
TXN-008456,2026-08-22T10:53:40Z,VICTIM-9319,COLL-9320,212998.22,transfer,zone_c,19.0954,72.8305,TRAIN-0742,fake_payment_gateway,collection,fp_6f407c296e
TXN-008457,2026-08-22T10:59:30Z,COLL-9320,MULE1-9321,129181.71,transfer,zone_c,19.1085,72.8509,TRAIN-0742,fake_payment_gateway,distribution,fp_3cfd76e704
TXN-008458,2026-08-22T11:05:20Z,COLL-9320,MULE1-9322,183811.63,transfer,zone_c,19.1083,72.8523,TRAIN-0742,fake_payment_gateway,distribution,fp_3cfd76e704
TXN-008459,2026-08-22T11:11:10Z,COLL-9320,MULE1-9323,121235.46,transfer,zone_a,28.6523,77.2457,TRAIN-0742,fake_payment_gateway,distribution,fp_3cfd76e704
TXN-008460,2026-08-22T11:17:00Z,COLL-9320,MULE1-9324,134045.37,transfer,zone_a,28.5705,77.2509,TRAIN-0742,fake_payment_gateway,distribution,fp_3cfd76e704
TXN-008461,2026-08-22T11:22:50Z,COLL-9320,MULE1-9325,159645.62,transfer,zone_c,19.0973,72.8838,TRAIN-0742,fake_payment_gateway,distribution,fp_3cfd76e704
TXN-008462,2026-08-22T15:47:07Z,VICTIM-9326,COLL-9333,243317.65,transfer,zone_c,19.0464,72.8995,TRAIN-0743,fake_payment_gateway,collection,fp_eb1218333f
TXN-008463,2026-08-22T15:49:06Z,VICTIM-9327,COLL-9333,21895.88,transfer,zone_c,19.1217,72.8981,TRAIN-0743,fake_payment_gateway,collection,fp_e2950fb7fd
TXN-008464,2026-08-22T15:52:58Z,VICTIM-9328,COLL-9333,116180.7,transfer,zone_c,19.0807,72.9095,TRAIN-0743,fake_payment_gateway,collection,fp_49561e9182
TXN-008465,2026-08-22T15:53:49Z,VICTIM-9329,COLL-9333,225838.61,transfer,zone_c,19.0352,72.866,TRAIN-0743,fake_payment_gateway,collection,fp_5e98fdbc9b
TXN-008466,2026-08-22T15:53:57Z,VICTIM-9330,COLL-9333,80495.0,transfer,zone_c,19.0925,72.8846,TRAIN-0743,fake_payment_gateway,collection,fp_7ca610adeb
TXN-008467,2026-08-22T15:55:49Z,VICTIM-9331,COLL-9333,298653.5,transfer,zone_c,19.0788,72.8653,TRAIN-0743,fake_payment_gateway,collection,fp_8de72ff670
TXN-008468,2026-08-22T16:00:15Z,VICTIM-9332,COLL-9333,278906.05,transfer,zone_c,19.0935,72.8938,TRAIN-0743,fake_payment_gateway,collection,fp_95b5996c4c
TXN-008469,2026-08-22T16:02:17Z,COLL-9333,MULE1-9334,530050.28,transfer,zone_c,19.1185,72.8513,TRAIN-0743,fake_payment_gateway,distribution,fp_5d2ee08859
TXN-008470,2026-08-22T16:04:19Z,COLL-9333,MULE1-9335,735237.1,transfer,zone_c,19.1147,72.9274,TRAIN-0743,fake_payment_gateway,distribution,fp_5d2ee08859
TXN-008471,2026-08-22T16:11:23Z,MULE1-9334,MULE2-9336,195090.67,transfer,zone_c,19.071,72.916,TRAIN-0743,fake_payment_gateway,layering,fp_19535f00e2
TXN-008472,2026-08-22T16:16:28Z,MULE1-9334,MULE2-9337,100819.34,transfer,zone_c,19.1042,72.87,TRAIN-0743,fake_payment_gateway,layering,fp_25d0d5a6ac
TXN-008473,2026-08-22T16:22:04Z,MULE1-9334,MULE2-9338,234140.26,transfer,zone_c,19.0919,72.9181,TRAIN-0743,fake_payment_gateway,layering,fp_c729815e0e
TXN-008474,2026-08-22T16:30:46Z,MULE1-9335,MULE2-9339,322201.47,transfer,zone_c,19.0954,72.88,TRAIN-0743,fake_payment_gateway,layering,fp_d08ebaa25b
TXN-008475,2026-08-22T16:36:00Z,MULE1-9335,MULE2-9340,192195.47,transfer,zone_c,19.0852,72.8843,TRAIN-0743,fake_payment_gateway,layering,fp_d08ebaa25b
TXN-008476,2026-08-22T16:43:41Z,MULE1-9335,MULE2-9341,220840.16,transfer,zone_c,19.0423,72.9084,TRAIN-0743,fake_payment_gateway,layering,fp_d08ebaa25b
TXN-008477,2026-08-22T18:27:05Z,VICTIM-9342,COLL-9346,103025.27,transfer,zone_c,19.0781,72.8653,TRAIN-0744,fake_payment_gateway,collection,fp_7ff7d8fb8b
TXN-008478,2026-08-22T18:29:08Z,VICTIM-9343,COLL-9346,186089.36,transfer,zone_c,19.0496,72.9228,TRAIN-0744,fake_payment_gateway,collection,fp_34465ce2d9
TXN-008479,2026-08-22T18:29:53Z,VICTIM-9344,COLL-9346,184436.85,transfer,zone_c,19.0643,72.8995,TRAIN-0744,fake_payment_gateway,collection,fp_02f3af4bd8
TXN-008480,2026-08-22T18:31:48Z,VICTIM-9345,COLL-9346,16835.11,transfer,zone_c,19.0473,72.8797,TRAIN-0744,fake_payment_gateway,collection,fp_170ee557fa
TXN-008481,2026-08-22T18:33:41Z,COLL-9346,MULE1-9347,73054.53,transfer,zone_c,19.0952,72.8853,TRAIN-0744,fake_payment_gateway,distribution,fp_5ef233842d
TXN-008482,2026-08-22T18:35:34Z,COLL-9346,MULE1-9348,122835.96,transfer,zone_c,19.0781,72.8852,TRAIN-0744,fake_payment_gateway,distribution,fp_5ef233842d
TXN-008483,2026-08-22T18:37:27Z,COLL-9346,MULE1-9349,109089.13,transfer,zone_c,19.0495,72.8834,TRAIN-0744,fake_payment_gateway,distribution,fp_5ef233842d
TXN-008484,2026-08-22T18:39:20Z,COLL-9346,MULE1-9350,119667.11,transfer,zone_c,19.0985,72.9016,TRAIN-0744,fake_payment_gateway,distribution,fp_5ef233842d
TXN-008485,2026-08-22T18:41:13Z,COLL-9346,MULE1-9351,65739.85,transfer,zone_c,19.0333,72.8957,TRAIN-0744,fake_payment_gateway,distribution,fp_5ef233842d
TXN-008486,2026-08-22T11:44:08Z,VICTIM-9352,COLL-9359,182443.79,transfer,zone_c,19.0363,72.8929,TRAIN-0745,fake_payment_gateway,collection,fp_c0cc0e6b98
TXN-008487,2026-08-22T11:48:01Z,VICTIM-9353,COLL-9359,11134.94,transfer,zone_a,28.6254,77.1645,TRAIN-0745,fake_payment_gateway,collection,fp_c0efe73ab1
TXN-008488,2026-08-22T11:50:57Z,VICTIM-9354,COLL-9359,88597.32,transfer,zone_a,28.6387,77.2217,TRAIN-0745,fake_payment_gateway,collection,fp_be19f4951b
TXN-008489,2026-08-22T11:55:28Z,VICTIM-9355,COLL-9359,116266.98,transfer,zone_c,19.0834,72.8303,TRAIN-0745,fake_payment_gateway,collection,fp_98af662227
TXN-008490,2026-08-22T11:57:14Z,VICTIM-9356,COLL-9359,241576.03,transfer,zone_c,19.0266,72.8551,TRAIN-0745,fake_payment_gateway,collection,fp_e06dc2d4ab
TXN-008491,2026-08-22T11:57:40Z,VICTIM-9357,COLL-9359,248852.42,transfer,zone_c,19.09,72.8408,TRAIN-0745,fake_payment_gateway,collection,fp_ff0bc42bfe
TXN-008492,2026-08-22T11:58:14Z,VICTIM-9358,COLL-9359,169316.52,transfer,zone_c,19.1247,72.9186,TRAIN-0745,fake_payment_gateway,collection,fp_ab7d6fd055
TXN-008493,2026-08-22T13:09:59Z,VICTIM-9360,COLL-9369,144359.29,transfer,zone_c,19.0689,72.9113,TRAIN-0746,fake_payment_gateway,collection,fp_b8e2d518d5
TXN-008494,2026-08-22T13:11:28Z,VICTIM-9361,COLL-9369,196642.08,transfer,zone_c,19.1166,72.8766,TRAIN-0746,fake_payment_gateway,collection,fp_bc51371f24
TXN-008495,2026-08-22T13:15:01Z,VICTIM-9362,COLL-9369,153222.45,transfer,zone_c,19.0359,72.8485,TRAIN-0746,fake_payment_gateway,collection,fp_34201a4b09
TXN-008496,2026-08-22T13:17:36Z,VICTIM-9363,COLL-9369,186102.31,transfer,zone_c,19.0837,72.8994,TRAIN-0746,fake_payment_gateway,collection,fp_73218c7a2a
TXN-008497,2026-08-22T13:22:23Z,VICTIM-9364,COLL-9369,233336.11,transfer,zone_c,19.0899,72.9224,TRAIN-0746,fake_payment_gateway,collection,fp_1b64e3b09d
TXN-008498,2026-08-22T13:25:46Z,VICTIM-9365,COLL-9369,280247.78,transfer,zone_c,19.0658,72.8341,TRAIN-0746,fake_payment_gateway,collection,fp_298bf6c79e
TXN-008499,2026-08-22T13:27:13Z,VICTIM-9366,COLL-9369,225954.81,transfer,zone_c,19.1105,72.831,TRAIN-0746,fake_payment_gateway,collection,fp_a1d33ec1d4
TXN-008500,2026-08-22T13:32:03Z,VICTIM-9367,COLL-9369,70275.97,transfer,zone_c,19.1135,72.8352,TRAIN-0746,fake_payment_gateway,collection,fp_1cd447489f
TXN-008501,2026-08-22T13:34:35Z,VICTIM-9368,COLL-9369,16697.86,transfer,zone_c,19.0624,72.8485,TRAIN-0746,fake_payment_gateway,collection,fp_68aa68bf57
TXN-008502,2026-08-22T13:38:34Z,COLL-9369,MULE1-9370,288726.75,transfer,zone_c,19.1221,72.9212,TRAIN-0746,fake_payment_gateway,distribution,fp_e3c07b043e
TXN-008503,2026-08-22T13:42:33Z,COLL-9369,MULE1-9371,216630.6,transfer,zone_c,19.0803,72.9187,TRAIN-0746,fake_payment_gateway,distribution,fp_e3c07b043e
TXN-008504,2026-08-22T13:46:32Z,COLL-9369,MULE1-9372,296277.51,transfer,zone_c,19.0697,72.8861,TRAIN-0746,fake_payment_gateway,distribution,fp_c263083015
TXN-008505,2026-08-22T13:50:31Z,COLL-9369,MULE1-9373,328583.33,transfer,zone_c,19.0937,72.8763,TRAIN-0746,fake_payment_gateway,distribution,fp_c263083015
TXN-008506,2026-08-22T13:54:30Z,COLL-9369,MULE1-9374,376620.45,transfer,zone_c,19.0582,72.8838,TRAIN-0746,fake_payment_gateway,distribution,fp_c263083015
TXN-008507,2026-08-22T14:03:25Z,MULE1-9370,MULE2-9375,208733.87,transfer,zone_c,19.0859,72.9051,TRAIN-0746,fake_payment_gateway,layering,fp_6af3c51494
TXN-008508,2026-08-22T14:11:28Z,MULE1-9370,MULE2-9376,79992.88,transfer,zone_c,19.1183,72.9141,TRAIN-0746,fake_payment_gateway,layering,fp_6af3c51494
TXN-008509,2026-08-22T14:12:33Z,MULE1-9371,MULE2-9377,216630.6,transfer,zone_c,19.0573,72.8414,TRAIN-0746,fake_payment_gateway,layering,fp_653e856828
TXN-008510,2026-08-22T14:18:50Z,MULE1-9372,MULE2-9378,144688.27,transfer,zone_c,19.1133,72.8702,TRAIN-0746,fake_payment_gateway,layering,fp_5dc33f0cdc
TXN-008511,2026-08-22T14:26:16Z,MULE1-9372,MULE2-9379,151589.24,transfer,zone_c,19.1217,72.8777,TRAIN-0746,fake_payment_gateway,layering,fp_5dc33f0cdc
TXN-008512,2026-08-22T14:28:04Z,MULE1-9373,MULE2-9380,101096.21,transfer,zone_c,19.1045,72.8576,TRAIN-0746,fake_payment_gateway,layering,fp_6ef1e25475
TXN-008513,2026-08-22T14:35:50Z,MULE1-9373,MULE2-9381,227487.12,transfer,zone_c,19.0667,72.8284,TRAIN-0746,fake_payment_gateway,layering,fp_6ef1e25475
TXN-008514,2026-08-22T14:39:57Z,MULE1-9374,MULE2-9382,105403.25,transfer,zone_c,19.0765,72.8309,TRAIN-0746,fake_payment_gateway,layering,fp_ede66d5372
TXN-008515,2026-08-22T14:45:59Z,MULE1-9374,MULE2-9383,119320.26,transfer,zone_c,19.0362,72.8419,TRAIN-0746,fake_payment_gateway,layering,fp_d0081ebdd7
TXN-008516,2026-08-22T14:54:54Z,MULE1-9374,MULE2-9384,151896.94,transfer,zone_c,19.059,72.9136,TRAIN-0746,fake_payment_gateway,layering,fp_d0081ebdd7
TXN-008517,2026-08-22T14:58:40Z,MULE2-9375,HUB-9387,208733.87,transfer,zone_c,19.0288,72.8892,TRAIN-0746,fake_payment_gateway,consolidation,fp_a9e3bc5316
TXN-008518,2026-08-22T15:05:22Z,MULE2-9376,HUB-9385,79992.88,transfer,zone_c,19.0435,72.8461,TRAIN-0746,fake_payment_gateway,consolidation,fp_4d4c14b136
TXN-008519,2026-08-22T15:06:34Z,MULE2-9377,HUB-9385,216630.6,transfer,zone_c,19.0435,72.9094,TRAIN-0746,fake_payment_gateway,consolidation,fp_697af28ea4
TXN-008520,2026-08-22T15:12:22Z,MULE2-9378,HUB-9387,144688.27,transfer,zone_c,19.0525,72.9097,TRAIN-0746,fake_payment_gateway,consolidation,fp_b2be80f0c4
TXN-008521,2026-08-22T15:21:46Z,MULE2-9379,HUB-9385,151589.24,transfer,zone_c,19.0638,72.8601,TRAIN-0746,fake_payment_gateway,consolidation,fp_228dbe916e
TXN-008522,2026-08-22T15:24:24Z,MULE2-9380,HUB-9387,101096.21,transfer,zone_c,19.1147,72.8571,TRAIN-0746,fake_payment_gateway,consolidation,fp_ac4fefef9b
TXN-008523,2026-08-22T15:29:53Z,MULE2-9381,HUB-9386,227487.12,transfer,zone_c,19.085,72.8748,TRAIN-0746,fake_payment_gateway,consolidation,fp_06cb30764d
TXN-008524,2026-08-22T15:36:15Z,MULE2-9382,HUB-9385,105403.25,transfer,zone_c,19.093,72.8409,TRAIN-0746,fake_payment_gateway,consolidation,fp_ea513457a1
TXN-008525,2026-08-22T15:42:51Z,MULE2-9383,HUB-9387,119320.26,transfer,zone_c,19.0536,72.9031,TRAIN-0746,fake_payment_gateway,consolidation,fp_78d5f36e1e
TXN-008526,2026-08-22T15:47:57Z,MULE2-9384,HUB-9387,151896.94,transfer,zone_c,19.099,72.8823,TRAIN-0746,fake_payment_gateway,consolidation,fp_a2793b2339
TXN-008527,2026-08-22T10:12:41Z,VICTIM-9388,COLL-9392,181213.01,transfer,zone_b,22.5878,88.3461,TRAIN-0747,fake_payment_gateway,collection,fp_55bbfc85ab
TXN-008528,2026-08-22T10:13:47Z,VICTIM-9389,COLL-9392,74623.82,transfer,zone_c,19.0831,72.8321,TRAIN-0747,fake_payment_gateway,collection,fp_13561d0fc7
TXN-008529,2026-08-22T10:18:27Z,VICTIM-9390,COLL-9392,110971.5,transfer,zone_c,19.0757,72.8579,TRAIN-0747,fake_payment_gateway,collection,fp_59a2ce0579
TXN-008530,2026-08-22T10:23:21Z,VICTIM-9391,COLL-9392,230923.51,transfer,zone_b,22.5475,88.3202,TRAIN-0747,fake_payment_gateway,collection,fp_6347747733
TXN-008531,2026-08-22T10:28:25Z,COLL-9392,MULE1-9393,248364.19,transfer,zone_c,19.0684,72.8302,TRAIN-0747,fake_payment_gateway,distribution,fp_219bc4951e
TXN-008532,2026-08-22T10:33:29Z,COLL-9392,MULE1-9394,349367.65,transfer,zone_c,19.1189,72.8331,TRAIN-0747,fake_payment_gateway,distribution,fp_c9877034f5
TXN-008533,2026-08-22T17:49:19Z,VICTIM-9395,COLL-9402,18119.6,transfer,zone_c,19.0349,72.8993,TRAIN-0748,fake_payment_gateway,collection,fp_54965b5900
TXN-008534,2026-08-22T17:50:42Z,VICTIM-9396,COLL-9402,214406.47,transfer,zone_c,19.0936,72.9182,TRAIN-0748,fake_payment_gateway,collection,fp_2155f90cfb
TXN-008535,2026-08-22T17:51:27Z,VICTIM-9397,COLL-9402,188932.2,transfer,zone_c,19.0805,72.9203,TRAIN-0748,fake_payment_gateway,collection,fp_3f087a4d9e
TXN-008536,2026-08-22T17:54:55Z,VICTIM-9398,COLL-9402,116437.07,transfer,zone_c,19.0531,72.8313,TRAIN-0748,fake_payment_gateway,collection,fp_0e0375d25b
TXN-008537,2026-08-22T17:58:53Z,VICTIM-9399,COLL-9402,160748.53,transfer,zone_c,19.0434,72.8606,TRAIN-0748,fake_payment_gateway,collection,fp_aa93305779
TXN-008538,2026-08-22T18:02:04Z,VICTIM-9400,COLL-9402,85900.28,transfer,zone_c,19.0379,72.927,TRAIN-0748,fake_payment_gateway,collection,fp_6f042b18ed
TXN-008539,2026-08-22T18:03:05Z,VICTIM-9401,COLL-9402,204992.6,transfer,zone_c,19.0834,72.8735,TRAIN-0748,fake_payment_gateway,collection,fp_ae73bed131
TXN-008540,2026-08-22T18:10:33Z,COLL-9402,MULE1-9403,180414.43,transfer,zone_c,19.1247,72.8959,TRAIN-0748,fake_payment_gateway,distribution,fp_583006f0e4
TXN-008541,2026-08-22T18:18:01Z,COLL-9402,MULE1-9404,212259.83,transfer,zone_c,19.1168,72.8701,TRAIN-0748,fake_payment_gateway,distribution,fp_583006f0e4
TXN-008542,2026-08-22T18:25:29Z,COLL-9402,MULE1-9405,212391.94,transfer,zone_c,19.0373,72.9037,TRAIN-0748,fake_payment_gateway,distribution,fp_583006f0e4
TXN-008543,2026-08-22T18:32:57Z,COLL-9402,MULE1-9406,194130.95,transfer,zone_c,19.0432,72.8819,TRAIN-0748,fake_payment_gateway,distribution,fp_583006f0e4
TXN-008544,2026-08-22T18:40:25Z,COLL-9402,MULE1-9407,190339.57,transfer,zone_c,19.064,72.8878,TRAIN-0748,fake_payment_gateway,distribution,fp_459490c89a
TXN-008545,2026-08-22T17:04:42Z,VICTIM-9408,COLL-9413,130598.77,transfer,zone_c,19.1111,72.8922,TRAIN-0749,fake_payment_gateway,collection,fp_c8fff7817d
TXN-008546,2026-08-22T17:08:56Z,VICTIM-9409,COLL-9413,253253.33,transfer,zone_b,22.535,88.315,TRAIN-0749,fake_payment_gateway,collection,fp_6a89f60d83
TXN-008547,2026-08-22T17:10:51Z,VICTIM-9410,COLL-9413,42021.58,transfer,zone_b,22.604,88.3797,TRAIN-0749,fake_payment_gateway,collection,fp_73d6c37119
TXN-008548,2026-08-22T17:11:04Z,VICTIM-9411,COLL-9413,118630.65,transfer,zone_b,22.5591,88.3725,TRAIN-0749,fake_payment_gateway,collection,fp_2165c69423
TXN-008549,2026-08-22T17:14:20Z,VICTIM-9412,COLL-9413,173372.61,transfer,zone_c,19.0594,72.9058,TRAIN-0749,fake_payment_gateway,collection,fp_deb019d5d4
TXN-008550,2026-08-22T17:21:14Z,COLL-9413,MULE1-9414,234493.62,transfer,zone_b,22.5426,88.3616,TRAIN-0749,fake_payment_gateway,distribution,fp_c958002877
TXN-008551,2026-08-22T17:28:08Z,COLL-9413,MULE1-9415,214431.5,transfer,zone_b,22.5818,88.3224,TRAIN-0749,fake_payment_gateway,distribution,fp_c958002877
TXN-008552,2026-08-22T17:35:02Z,COLL-9413,MULE1-9416,268951.81,transfer,zone_b,22.6117,88.3668,TRAIN-0749,fake_payment_gateway,distribution,fp_c958002877
TXN-008553,2026-08-22T17:44:50Z,MULE1-9414,MULE2-9417,234493.62,transfer,zone_c,19.0349,72.906,TRAIN-0749,fake_payment_gateway,layering,fp_197b4b11c0
TXN-008554,2026-08-22T17:49:46Z,MULE1-9415,MULE2-9418,92074.08,transfer,zone_c,19.0494,72.875,TRAIN-0749,fake_payment_gateway,layering,fp_da5fad2709
TXN-008555,2026-08-22T17:56:19Z,MULE1-9415,MULE2-9419,80230.68,transfer,zone_c,19.1137,72.9213,TRAIN-0749,fake_payment_gateway,layering,fp_4e2fd2cd23
TXN-008556,2026-08-22T18:00:52Z,MULE1-9415,MULE2-9420,42126.74,transfer,zone_c,19.0462,72.8543,TRAIN-0749,fake_payment_gateway,layering,fp_4e2fd2cd23
TXN-008557,2026-08-22T18:09:24Z,MULE1-9416,MULE2-9421,268951.81,transfer,zone_c,19.0272,72.8742,TRAIN-0749,fake_payment_gateway,layering,fp_f3f5319c84
TXN-008558,2026-08-22T18:18:45Z,MULE2-9417,HUB-9422,234493.62,transfer,zone_c,19.0763,72.9049,TRAIN-0749,fake_payment_gateway,consolidation,fp_96e6bb7546
TXN-008559,2026-08-22T18:23:50Z,MULE2-9418,HUB-9422,92074.08,transfer,zone_c,19.0506,72.8787,TRAIN-0749,fake_payment_gateway,consolidation,fp_345ebe4aef
TXN-008560,2026-08-22T18:33:34Z,MULE2-9419,HUB-9422,80230.68,transfer,zone_c,19.0985,72.8469,TRAIN-0749,fake_payment_gateway,consolidation,fp_f1954da807
TXN-008561,2026-08-22T18:37:30Z,MULE2-9420,HUB-9422,42126.74,transfer,zone_c,19.0996,72.9108,TRAIN-0749,fake_payment_gateway,consolidation,fp_8ac423cc19
TXN-008562,2026-08-22T18:41:35Z,MULE2-9421,HUB-9422,268951.81,transfer,zone_c,19.1139,72.8582,TRAIN-0749,fake_payment_gateway,consolidation,fp_772d89ae17
TXN-008563,2026-08-22T12:11:54Z,VICTIM-9423,COLL-9427,265405.14,transfer,zone_c,19.0275,72.9059,TRAIN-0750,fake_payment_gateway,collection,fp_6df66e20d7
TXN-008564,2026-08-22T12:13:29Z,VICTIM-9424,COLL-9427,179977.41,transfer,zone_c,19.0424,72.8552,TRAIN-0750,fake_payment_gateway,collection,fp_388bb9b914
TXN-008565,2026-08-22T12:14:18Z,VICTIM-9425,COLL-9427,147985.17,transfer,zone_c,19.0304,72.8401,TRAIN-0750,fake_payment_gateway,collection,fp_5af1256451
TXN-008566,2026-08-22T12:16:12Z,VICTIM-9426,COLL-9427,242905.92,transfer,zone_c,19.0499,72.8769,TRAIN-0750,fake_payment_gateway,collection,fp_f2eac43529
TXN-008567,2026-08-22T12:23:01Z,COLL-9427,MULE1-9428,143376.27,transfer,zone_c,19.0834,72.8609,TRAIN-0750,fake_payment_gateway,distribution,fp_3a8060ba70
TXN-008568,2026-08-22T12:29:50Z,COLL-9427,MULE1-9429,108079.07,transfer,zone_c,19.0758,72.85,TRAIN-0750,fake_payment_gateway,distribution,fp_c1da969af1
TXN-008569,2026-08-22T12:36:39Z,COLL-9427,MULE1-9430,300438.67,transfer,zone_c,19.0781,72.851,TRAIN-0750,fake_payment_gateway,distribution,fp_c1da969af1
TXN-008570,2026-08-22T12:43:28Z,COLL-9427,MULE1-9431,284379.63,transfer,zone_c,19.102,72.8324,TRAIN-0750,fake_payment_gateway,distribution,fp_27738d8f62
TXN-008571,2026-08-22T12:52:46Z,MULE1-9428,MULE2-9432,51359.81,transfer,zone_c,19.0876,72.883,TRAIN-0750,fake_payment_gateway,layering,fp_cb78501fe4
TXN-008572,2026-08-22T12:58:40Z,MULE1-9428,MULE2-9433,50543.55,transfer,zone_c,19.0664,72.8358,TRAIN-0750,fake_payment_gateway,layering,fp_cb78501fe4
TXN-008573,2026-08-22T13:06:14Z,MULE1-9428,MULE2-9434,41472.91,transfer,zone_c,19.1213,72.8286,TRAIN-0750,fake_payment_gateway,layering,fp_4130dad8ee
TXN-008574,2026-08-22T13:07:58Z,MULE1-9429,MULE2-9435,108079.07,transfer,zone_c,19.0774,72.9222,TRAIN-0750,fake_payment_gateway,layering,fp_759ab1e3e5
TXN-008575,2026-08-22T13:16:46Z,MULE1-9430,MULE2-9436,300438.67,transfer,zone_c,19.11,72.8933,TRAIN-0750,fake_payment_gateway,layering,fp_f493e383ee
TXN-008576,2026-08-22T13:23:31Z,MULE1-9431,MULE2-9437,116120.25,transfer,zone_c,19.0928,72.849,TRAIN-0750,fake_payment_gateway,layering,fp_cce72e5c56
TXN-008577,2026-08-22T13:27:07Z,MULE1-9431,MULE2-9438,168259.38,transfer,zone_c,19.1088,72.8405,TRAIN-0750,fake_payment_gateway,layering,fp_cce72e5c56
TXN-008578,2026-08-22T19:41:44Z,VICTIM-9439,COLL-9448,17846.96,transfer,zone_c,19.0612,72.8743,TRAIN-0751,fake_payment_gateway,collection,fp_c1734da268
TXN-008579,2026-08-22T19:42:59Z,VICTIM-9440,COLL-9448,48449.54,transfer,zone_c,19.0549,72.8528,TRAIN-0751,fake_payment_gateway,collection,fp_c6f0832e9f
TXN-008580,2026-08-22T19:45:35Z,VICTIM-9441,COLL-9448,173391.77,transfer,zone_c,19.0939,72.8725,TRAIN-0751,fake_payment_gateway,collection,fp_13dc32a801
TXN-008581,2026-08-22T19:48:39Z,VICTIM-9442,COLL-9448,254136.53,transfer,zone_b,22.5457,88.3396,TRAIN-0751,fake_payment_gateway,collection,fp_97fc1b240d
TXN-008582,2026-08-22T19:48:39Z,VICTIM-9443,COLL-9448,162725.94,transfer,zone_b,22.6039,88.3465,TRAIN-0751,fake_payment_gateway,collection,fp_9dbdcc140e
TXN-008583,2026-08-22T19:51:04Z,VICTIM-9444,COLL-9448,157532.96,transfer,zone_b,22.5485,88.356,TRAIN-0751,fake_payment_gateway,collection,fp_f53f733cc1
TXN-008584,2026-08-22T19:54:09Z,VICTIM-9445,COLL-9448,179782.08,transfer,zone_b,22.5535,88.3207,TRAIN-0751,fake_payment_gateway,collection,fp_1005e971b8
TXN-008585,2026-08-22T19:56:38Z,VICTIM-9446,COLL-9448,182107.98,transfer,zone_b,22.5386,88.3274,TRAIN-0751,fake_payment_gateway,collection,fp_7fb9258521
TXN-008586,2026-08-22T20:00:59Z,VICTIM-9447,COLL-9448,113231.76,transfer,zone_b,22.5524,88.3457,TRAIN-0751,fake_payment_gateway,collection,fp_e990f39cd7
TXN-008587,2026-08-22T13:20:29Z,VICTIM-9449,COLL-9453,282348.58,transfer,zone_c,19.0875,72.8765,TRAIN-0752,fake_payment_gateway,collection,fp_240e033f64
TXN-008588,2026-08-22T13:24:36Z,VICTIM-9450,COLL-9453,38396.14,transfer,zone_c,19.1008,72.9273,TRAIN-0752,fake_payment_gateway,collection,fp_7d9fde5e90
TXN-008589,2026-08-22T13:25:38Z,VICTIM-9451,COLL-9453,235289.55,transfer,zone_b,22.5477,88.3291,TRAIN-0752,fake_payment_gateway,collection,fp_9cb07f6dcf
TXN-008590,2026-08-22T13:27:49Z,VICTIM-9452,COLL-9453,213842.45,transfer,zone_c,19.0424,72.8594,TRAIN-0752,fake_payment_gateway,collection,fp_83332dde77
TXN-008591,2026-08-22T13:32:24Z,COLL-9453,MULE1-9454,364670.44,transfer,zone_b,22.5983,88.3325,TRAIN-0752,fake_payment_gateway,distribution,fp_8620609bd7
TXN-008592,2026-08-22T13:36:59Z,COLL-9453,MULE1-9455,405206.27,transfer,zone_b,22.5363,88.3369,TRAIN-0752,fake_payment_gateway,distribution,fp_8620609bd7
TXN-008593,2026-08-22T13:43:03Z,MULE1-9454,MULE2-9456,263397.98,transfer,zone_c,19.1174,72.8876,TRAIN-0752,fake_payment_gateway,layering,fp_1fbdbd580c
